commentary_id,mp4url,status
5738,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4988df4e415e9618401d3d730dd849bd2675cb3f.mp4,404
5741,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/2958c55e820eb9bc1ff974bb2a19960fc138953e.mp4,404
5743,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/93b3e3fab05c4b4ba1c968e7f97b187a427807c7.mp4,404
5745,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/abef956c5d2868f07501be71af687755a961c89e.mp4,404
5746,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b1b9374ffd1ed8e331f4ac0ad018a2b8fede966c.mp4,404
5747,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9b02cacd5d2e3f5b09a606990c462314e14d7d8a.mp4,404
5748,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/fce1b2b4abbeff690968082dc2d8434c24778586.mp4,404
5749,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/af9ea5f153fa46f5ccb7ef1cac65ca7e621533ce.mp4,404
5752,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9fac1b2fb34dbcee2b280b4c584113e497f7022c.mp4,404
5753,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/907e691ddc4133acc1b22db6bdb5c8d99344cf8f.mp4,404
5756,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6c359ec1c9e98337ca01da229ef97b34bec6b76d.mp4,404
5758,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a4da48591337366c22a9bf80f2ffa8b01589da9d.mp4,404
5760,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/42e6a2d8f5782583d2264aeb9ba6ea4c69e2e454.mp4,404
5762,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6c23f3137a61dd6ae55d143741171c9d3977faa1.mp4,404
5763,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e07029928f0d3736ae5b4de1a061be8791686324.mp4,404
5764,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c906824b3e95cde4e22842848631f9363191eca1.mp4,404
5769,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/02be4d441f44d566d492b80109ffe4594ce05348.mp4,404
5770,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/dac1f231d7e1965892a0bf24f8c0eedd2d956a35.mp4,404
5771,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/62983c0bacbdb4ea5681e8b78c7f7f7505f509b2.mp4,404
5772,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/acae5e603432a689b8116f515ce3e0bc618f7dfc.mp4,404
5774,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f4493c07623b0f99c97efa049d3e8777428fa8ff.mp4,404
5775,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b3c1c12e8f39e8dc51302d34cae9ebf2ad23e740.mp4,404
5776,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3e043a43b96fd3bcdb0c67ac333f3c8ce1151e68.mp4,404
5779,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c6b9c3bbafa1db0b3052d1d4f43b56fd1e0e0708.mp4,404
5780,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/945ed8614916ca5f7a6509a7eed727bdb5128da9.mp4,404
5784,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c29659a9a0a0f6055d9e262563f7caba09218c47.mp4,404
